JERUSALEM	0	9	Lebanon	60	67	NYT__ENG__20080130.0095.LDC2009T13	/people/person/nationality	27341298	JERUSALEM - Saying Israel's 2006 conflict with Hezbollah in Lebanon "ended without a clear victory," the head of a government-appointed investigation on Wednesday blamed top political and military officials for "serious failures and shortcomings" in conducting the war.	n
Lebanon	60	67	Hezbollah	47	56	NYT__ENG__20080130.0095.LDC2009T13	/people/person/place_of_birth	27341298	JERUSALEM - Saying Israel's 2006 conflict with Hezbollah in Lebanon "ended without a clear victory," the head of a government-appointed investigation on Wednesday blamed top political and military officials for "serious failures and shortcomings" in conducting the war.	n
Eliyahu Winograd	30	46	Olmert	57	63	NYT__ENG__20080130.0095.LDC2009T13	/people/person/place_of_birth	27341300	Retired Supreme Court Justice Eliyahu Winograd said that Olmert had acted out of what the prime minister "sincerely thought" was Israel's interest when he ordered a ground offensive in the waning days of the war that cost the lives of 33 Israeli soldiers.	n
Olmert	57	63	Eliyahu Winograd	30	46	NYT__ENG__20080130.0095.LDC2009T13	/people/person/children	27341300	Retired Supreme Court Justice Eliyahu Winograd said that Olmert had acted out of what the prime minister "sincerely thought" was Israel's interest when he ordered a ground offensive in the waning days of the war that cost the lives of 33 Israeli soldiers.	n
New Hampshire	76	89	McCain	116	122	NYT__ENG__20080130.0002.LDC2009T13	/organization/organization/founders	27341328	Florida allows only registered Republicans to vote in its primary -- unlike New Hampshire and South Carolina, where McCain's victories earlier this month were fueled by independent voters.	n
Clyde Frazier	58	71	Mickey Mantle	40	53	NYT__ENG__20080130.0006.LDC2009T13	/people/person/parents	27341376	And Lawrence Taylor and Derek Jeter and Mickey Mantle and Clyde Frazier and Mark Messier and the rest of the athletes that the city did not throw back.	n
Rudolph	10	17	Georgia Tech All-America	30	54	NYT__ENG__20080130.0160.LDC2009T13	/people/person/place_of_birth	27341452	Normally, Rudolph, the former Georgia Tech All-America defensive lineman is much more careful with his investments.	n
New York Giants	52	67	New England Patriots	111	131	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341455	Rudolph will back the nearly two-touchdown underdog New York Giants in Sunday's Super Bowl against the perfect New England Patriots because he was once a Giant, too.	n
New England Patriots	111	131	Rudolph	0	7	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341455	Rudolph will back the nearly two-touchdown underdog New York Giants in Sunday's Super Bowl against the perfect New England Patriots because he was once a Giant, too.	n
New England Patriots	111	131	New York Giants	52	67	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341455	Rudolph will back the nearly two-touchdown underdog New York Giants in Sunday's Super Bowl against the perfect New England Patriots because he was once a Giant, too.	n
Boston Patriots	19	34	Jack Rudolph	38	50	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341460	They are still the Boston Patriots to Jack Rudolph, the same team he played linebacker for in the early '60s.	n
Georgia Tech	58	70	Coleman	97	104	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341470	That's not a problem with one of the fine old families of Georgia Tech - Jack, Class of '59, and Coleman, Class of '92.	n
Valdosta	8	16	Jack	18	22	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341495	Down in Valdosta, Jack is counting on Tom Brady being sound of ankle and on Bill Belichick to make the most of a second look at New York and an extra week to prepare.	n
Valdosta	8	16	Tom Brady	38	47	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341495	Down in Valdosta, Jack is counting on Tom Brady being sound of ankle and on Bill Belichick to make the most of a second look at New York and an extra week to prepare.	n
New York	128	136	Bill Belichick	76	90	NYT__ENG__20080130.0160.LDC2009T13	/organization/organization/founders	27341495	Down in Valdosta, Jack is counting on Tom Brady being sound of ankle and on Bill Belichick to make the most of a second look at New York and an extra week to prepare.	n
WASHINGTON	0	10	John Edwards	22	34	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341576	WASHINGTON - Democrat John Edwards and Republican Rudy Giuliani abandoned their presidential quests Wednesday, narrowing the leading candidates to two in each party but doing little to fundamentally change the dynamic in the hard-fought and potentially lengthy presidential races.	n
WASHINGTON	0	10	Rudy Giuliani	50	63	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341576	WASHINGTON - Democrat John Edwards and Republican Rudy Giuliani abandoned their presidential quests Wednesday, narrowing the leading candidates to two in each party but doing little to fundamentally change the dynamic in the hard-fought and potentially lengthy presidential races.	n
New Orleans	61	72	Edwards	74	81	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341577	In a surprise announcement in a hurricane-devastated area of New Orleans, Edwards told supporters that "it is time for me to step aside so that history can blaze its path," with either New York Sen. Hillary Clinton or Illinois Sen. Barack Obama as the Democratic Party's 2008 presidential nominee.	n
Illinois	218	226	Hillary Clinton	199	214	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341577	In a surprise announcement in a hurricane-devastated area of New Orleans, Edwards told supporters that "it is time for me to step aside so that history can blaze its path," with either New York Sen. Hillary Clinton or Illinois Sen. Barack Obama as the Democratic Party's 2008 presidential nominee.	n
Democratic Party	252	268	Illinois	218	226	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341577	In a surprise announcement in a hurricane-devastated area of New Orleans, Edwards told supporters that "it is time for me to step aside so that history can blaze its path," with either New York Sen. Hillary Clinton or Illinois Sen. Barack Obama as the Democratic Party's 2008 presidential nominee.	n
Giuliani	11	19	John McCain	218	229	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341578	Similarly, Giuliani announced at the Ronald Reagan Presidential Library prior to a nationally televised Republican debate that he would end his bid for the 2008 Republican presidential nomination and back Arizona Sen. John McCain, the victor in Tuesday's pivotal Florida GOP presidential primary.	n
Texas	179	184	Mike Huckabee	161	174	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341586	Giuliani's withdrawal leaves McCain and former Massachusetts Gov. Mitt Romney as the leading candidates for the 2008 GOP nomination, though former Arkansas Gov. Mike Huckabee and Texas Rep. Ron Paul continue to campaign to be the party's presidential standard bearer.	n
Ron Paul	190	198	GOP	117	120	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341586	Giuliani's withdrawal leaves McCain and former Massachusetts Gov. Mitt Romney as the leading candidates for the 2008 GOP nomination, though former Arkansas Gov. Mike Huckabee and Texas Rep. Ron Paul continue to campaign to be the party's presidential standard bearer.	n
Pennsylvania Avenue	54	73	Democratic Party	107	123	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341602	"We do not know who will take the final steps to 1600 Pennsylvania Avenue, but what we do know is that our Democratic Party will make history," Edwards said, alluding to the fact that Clinton, if elected, would be the first woman president and Obama, if he wins, would be the first African American to occupy the Oval Office.	n
Edwards	144	151	Democratic Party	107	123	NYT__ENG__20080130.0143.LDC2009T13	/people/person/place_of_birth	27341602	"We do not know who will take the final steps to 1600 Pennsylvania Avenue, but what we do know is that our Democratic Party will make history," Edwards said, alluding to the fact that Clinton, if elected, would be the first woman president and Obama, if he wins, would be the first African American to occupy the Oval Office.	n
Edwards	7	14	John Kerry	166	176	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	27341610	It was Edwards' second attempt to win his party's presidential nomination, the first in 2004 ending with him as the vice presidential nominee on the ticket headed by John Kerry.	n
John Kerry	166	176	Edwards	7	14	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341610	It was Edwards' second attempt to win his party's presidential nomination, the first in 2004 ending with him as the vice presidential nominee on the ticket headed by John Kerry.	n
Rich Galen	15	25	Fred Thompson	47	60	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	27341614	GOP strategist Rich Galen, a former adviser to Fred Thompson's aborted presidential campaign, said McCain was the second choice of many Giuliani voters.	n
Romney	131	137	GOP	100	103	NYT__ENG__20080130.0143.LDC2009T13	/people/person/religion	27341615	There's little chance that Giuliani supporters, skewed heavily toward the more moderate wing of the GOP, would move to Huckabee or Romney.	n
New Jersey	87	97	Giuliani	122	130	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	27341620	McCain also could benefit in winter-take-all northeastern states - including New York, New Jersey and Delaware - in which Giuliani was polling well.	n
McCain	17	23	McCain	116	122	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	27341622	"If half goes to McCain, a quarter stay home and a quarter go elsewhere, that's still a lot of potential votes" for McCain, he said.	n
McCain	116	122	McCain	17	23	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341622	"If half goes to McCain, a quarter stay home and a quarter go elsewhere, that's still a lot of potential votes" for McCain, he said.	n
Romney	160	166	The New York Times	139	157	NYT__ENG__20080130.0143.LDC2009T13	/people/person/children	27341624	"I think as a more progressive member of the Republican party, (Giuliani) felt more comfortable with a guy who, after all, was endorsed by The New York Times," Romney told Fox News.	n
New York	43	51	Hunter College	54	68	NYT__ENG__20080130.0143.LDC2009T13	/organization/organization/founders	27341629	Kenneth Sherrill, a political scientist at New York's Hunter College, said Giuliani's campaign failed, in part, because "his key issue, terrorism, failed to resonate with the voters because they were more concerned with the economy."	n
New York	43	51	Giuliani	75	83	NYT__ENG__20080130.0143.LDC2009T13	/people/person/parents	27341629	Kenneth Sherrill, a political scientist at New York's Hunter College, said Giuliani's campaign failed, in part, because "his key issue, terrorism, failed to resonate with the voters because they were more concerned with the economy."	n
Giants	141	147	New England Patriots and Giants	77	108	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	27341638	While most of the media were killing the final moments between access to the New England Patriots and Giants during Tuesday's media day, the Giants already had gone to their podiums.	n
Giants	4	10	New England	74	85	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	27341651	The Giants seemingly had nothing to gain from playing their stars against New England, but gained pride by knowing they forced the Patriots to fight to finish the regular season 16-0.	n
Tampa Bay	57	66	Giants	4	10	NYT__ENG__20080130.0192.LDC2009T13	/people/deceased_person/place_of_death	27341654	The Giants have since won three road playoff games -- at Tampa Bay, Dallas and Green Bay -- to earn another crack at New England and validate their coach.	n
Arizona	59	66	Coughlin	94	102	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Syracuse	113	121	Floyd Little	158	170	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Floyd Little	158	170	Syracuse	113	121	NYT__ENG__20080130.0192.LDC2009T13	/people/person/place_of_birth	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Larry Csonka	175	187	Coughlin	94	102	NYT__ENG__20080130.0192.LDC2009T13	/people/person/parents	27341657	Getting to this point, three days before the Super Bowl in Arizona, has been a rocky road for Coughlin, a former Syracuse running back who was teammates with Floyd Little and Larry Csonka.	n
Jacksonville	56	68	Coughlin	70	78	NYT__ENG__20080130.0192.LDC2009T13	/organization/organization/founders	27341658	After being wildly successful for most of his tenure at Jacksonville, Coughlin has been mostly successful in New York.	n
Coughlin	62	70	Tiki Barber	29	40	NYT__ENG__20080130.0192.LDC2009T13	/people/person/children	27341663	After retiring, running back Tiki Barber has been critical of Coughlin.	n
Seattle Seahawks	41	57	Pittsburgh	15	25	NYT__ENG__20080130.0212.LDC2009T13	/people/person/nationality	27341717	Two years ago, Pittsburgh dispatched the Seattle Seahawks for its fifth Super Bowl championship, and the game set a record in Las Vegas, when bettors wagered $94.5 million trying to divine the outcome.	n
Joe Browne	91	101	NFL	106	109	NYT__ENG__20080130.0212.LDC2009T13	/people/person/place_of_birth	27341723	"We're trying to do whatever we can to make sure our games are not betting vehicles," said Joe Browne, an NFL spokesman.	n
Las Vegas	3	12	Las Vegas Sports Consultants	159	187	NYT__ENG__20080130.0212.LDC2009T13	/organization/organization/founders	27341731	In Las Vegas, the NFL accounted for 55 percent of the more than $1.1 billion wagered on football in 2006, according to Kenny White, chief operating officer of Las Vegas Sports Consultants, which sets the line for 90 percent of Nevada's sports books.	n
Kenny White	119	130	Las Vegas Sports Consultants	159	187	NYT__ENG__20080130.0212.LDC2009T13	/people/person/place_of_birth	27341731	In Las Vegas, the NFL accounted for 55 percent of the more than $1.1 billion wagered on football in 2006, according to Kenny White, chief operating officer of Las Vegas Sports Consultants, which sets the line for 90 percent of Nevada's sports books.	n
Las Vegas Sports Consultants	159	187	Nevada	227	233	NYT__ENG__20080130.0212.LDC2009T13	/people/deceased_person/place_of_death	27341731	In Las Vegas, the NFL accounted for 55 percent of the more than $1.1 billion wagered on football in 2006, according to Kenny White, chief operating officer of Las Vegas Sports Consultants, which sets the line for 90 percent of Nevada's sports books.	n
Giants	137	143	Frank Filchock	156	170	NYT__ENG__20080130.0212.LDC2009T13	/organization/organization/founders	27341734	One of the NFL's pivotal moments occurred in 1946, when the league commissioner, Bert Bell, learned that gamblers had attempted to bribe Giants quarterback Frank Filchock and running back Merle Hapes before the championship game with the Chicago Bears.	n
Green Bay	110	119	Paul Hornung	122	134	NYT__ENG__20080130.0212.LDC2009T13	/organization/organization/founders	27341744	In 1963, Commissioner Pete Rozelle reinforced the league's zeal for transparency when he suspended for a year Green Bay's Paul Hornung and Detroit's Alex Karras for betting on NFL games.	n
NFL	176	179	Detroit	139	146	NYT__ENG__20080130.0212.LDC2009T13	/people/person/nationality	27341744	In 1963, Commissioner Pete Rozelle reinforced the league's zeal for transparency when he suspended for a year Green Bay's Paul Hornung and Detroit's Alex Karras for betting on NFL games.	n
James Corner	133	145	University of Pennsylvania	207	233	NYT__ENG__20080130.0148.LDC2009T13	/people/person/religion	27341767	"Most people think in a formal way: If you put A and B with C, it will look like this -- but only at a certain moment in time," said James Corner, chairman of the department of landscape architecture at the University of Pennsylvania and director of Field Operations, the New York landscape design firm working on the High Line with Oudolf and the architecture office of Diller Scofidio &amp; Renfro.	n
Washington	138	148	American Enterprise Institute	67	96	NYT__ENG__20080130.0150.LDC2009T13	/organization/organization/founders	27341826	Roth spoke at a recent panel on the economics of repugnance at the American Enterprise Institute, a conservative research organization in Washington.	n
Paul Bloom	0	10	Yale	41	45	NYT__ENG__20080130.0150.LDC2009T13	/people/person/religion	27341839	Paul Bloom, a professor of psychology at Yale, agreed.	n
Michael Novak	15	28	American Enterprise Institute	68	97	NYT__ENG__20080130.0150.LDC2009T13	/people/person/place_of_birth	27341855	The theologian Michael Novak, who is also a resident scholar at the American Enterprise Institute, similarly argued that "not all ethical principles fit under economic reasoning," adding, "the resistance to money is very old and very deep."	n
Larry Kellner	77	90	Continental	92	103	NYT__ENG__20080130.0027.LDC2009T13	/people/person/place_of_birth	27341884	"Our customers want more in-flight entertainment and communication options," Larry Kellner, Continental's chairman and chief executive officer, said in a prepared statement.	n
Frontier Airlines	58	75	LiveTV	44	50	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341885	Currently, competitor JetBlue -- which owns LiveTV -- and Frontier Airlines are the only domestic carriers that offer fleetwide live satellite TV.	n
Continental	52	63	Continental	102	113	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341886	The entertainment will be available on about 225 of Continental's jets within two years of its debut, Continental spokeswoman Julie King said.	n
Julie King	126	136	Continental	52	63	NYT__ENG__20080130.0027.LDC2009T13	/people/person/religion	27341886	The entertainment will be available on about 225 of Continental's jets within two years of its debut, Continental spokeswoman Julie King said.	n
Continental	38	49	Boeing	61	67	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341887	The new services will be installed on Continental's fleet of Boeing 737 New Generation aircraft.	n
NBC	55	58	Fox News	60	68	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
NBC	55	58	Food Network	131	143	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Fox News	60	68	CNN	70	73	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Fox News	60	68	ESPN	89	93	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Food Network	131	143	ESPN	89	93	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Food Network	131	143	Nickelodeon	145	156	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Nickelodeon	145	156	Fox News	60	68	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Nickelodeon	145	156	Food Network	131	143	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Nickelodeon	145	156	MTV	158	161	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
MTV	158	161	Fox News	60	68	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
MTV	158	161	Food Network	131	143	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341890	The initial channel lineup is expected to include CBS, NBC, Fox News, CNN Headline News, ESPN, Animal Planet, The History Channel, Food Network, Nickelodeon, MTV and others.	n
Continental	95	106	Yahoo	73	78	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341897	Connections will be available via mail and messaging services offered by Yahoo and BlackBerry, Continental said.	n
LiveTV	0	6	AirTran	19	26	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
LiveTV	0	6	Virgin Blue	40	51	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
ExpressJet	28	38	Virgin Blue	40	51	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
ExpressJet	28	38	Blue Wings	62	72	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Virgin Blue	40	51	LiveTV	0	6	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Virgin Blue	40	51	WestJet	53	60	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Virgin Blue	40	51	Blue Wings	62	72	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
WestJet	53	60	Virgin Blue	40	51	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
WestJet	53	60	Blue Wings	62	72	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Blue Wings	62	72	Virgin Blue	40	51	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Blue Wings	62	72	Germany	76	83	NYT__ENG__20080130.0027.LDC2009T13	/people/deceased_person/place_of_death	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Germany	76	83	AirTran	19	26	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Germany	76	83	Blue Wings	62	72	NYT__ENG__20080130.0027.LDC2009T13	/people/person/place_of_birth	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Italy	99	104	AirTran	19	26	NYT__ENG__20080130.0027.LDC2009T13	/organization/organization/founders	27341899	LiveTV also serves AirTran, ExpressJet, Virgin Blue, WestJet, Blue Wings in Germany and Air One in Italy.	n
Falcons	29	36	Broncos	46	53	NYT__ENG__20080130.0022.LDC2009T13	/organization/organization/founders	27341904	Didn't Ray Buchanan pick the Falcons over the Broncos?	n
Broncos	46	53	Falcons	29	36	NYT__ENG__20080130.0022.LDC2009T13	/organization/organization/founders	27341904	Didn't Ray Buchanan pick the Falcons over the Broncos?	n
Fantasy Island	96	110	Lou Grant	122	131	NYT__ENG__20080130.0022.LDC2009T13	/organization/organization/founders	27341907	JR: Yes, but Fred Williamson did parlay that brashness into an acting career and guest roles on Fantasy Island, CHiPs and Lou Grant.	n
Catia Maloney	20	33	Dance Sport USA	47	62	NYT__ENG__20080130.0146.LDC2009T13	/organization/organization/founders	27341953	(Recipe courtesy of Catia Maloney, co-owner of Dance Sport USA dance studio, Delray Beach.)	n
Delray Beach	77	89	Dance Sport USA	47	62	NYT__ENG__20080130.0146.LDC2009T13	/people/person/place_of_birth	27341953	(Recipe courtesy of Catia Maloney, co-owner of Dance Sport USA dance studio, Delray Beach.)	n
Boca Raton	69	79	Cathy Commagere	19	34	NYT__ENG__20080130.0146.LDC2009T13	/people/person/parents	27341986	(Above recipe from Cathy Commagere and Kira Pagel, of Force-E Scuba, Boca Raton.)	n
Boca Raton	69	79	Kira Pagel	39	49	NYT__ENG__20080130.0146.LDC2009T13	/organization/organization/founders	27341986	(Above recipe from Cathy Commagere and Kira Pagel, of Force-E Scuba, Boca Raton.)	n
Brian Wagner	36	48	The Soup Kettle	64	79	NYT__ENG__20080130.0146.LDC2009T13	/people/person/place_of_birth	27342015	(Recipe above and below courtesy of Brian Wagner, proprietor of The Soup Kettle restaurant in West Palm Beach.)	n
West Palm Beach	94	109	Brian Wagner	36	48	NYT__ENG__20080130.0146.LDC2009T13	/people/person/parents	27342015	(Recipe above and below courtesy of Brian Wagner, proprietor of The Soup Kettle restaurant in West Palm Beach.)	n
West Palm Beach	46	61	Charley	20	27	NYT__ENG__20080130.0146.LDC2009T13	/organization/organization/founders	27342028	Charley Willoughby, Charley's Frozen Custard, West Palm Beach	n
Coney Island	38	50	Nathan	65	71	NYT__ENG__20080130.0146.LDC2009T13	/organization/organization/founders	27342035	Charley Willoughby's 'Tropicalicious' Coney Island caviar dip 20 Nathan's hot dogs, diced small 1 small bottle hickory-style barbecue sauce 2 teaspoons cider vinegar 2 teaspoons garlic powder Hot sauce, to taste (Charley recommends 'a lot') 2 cans refried beans 1 can diced tomatoes, drained 4 (3-ounce) packages cream cheese, softened 1 package smoked cheddar cheese, shredded 1 can sliced black olives, drained 1 bunch green onions, cleaned, chopped	n
The School Committee	0	20	Johnson	61	68	NYT__ENG__20080130.0239.LDC2009T13	/organization/organization/founders	27342098	The School Committee will have to approve the budget to fund Johnson's initiatives, and Wednesday night they voiced support.	n
Michele Brooks	101	115	School Committee	119	135	NYT__ENG__20080130.0239.LDC2009T13	/people/person/place_of_birth	27342099	"This report is very candid and speaks in terms that a lot of us have spoken about in private," said Michele Brooks, a School Committee member.	n
Canton	80	86	Bruce Smith	43	54	NYT__ENG__20080130.0005.LDC2009T13	/people/person/parents	27342150	Like Dan Marino, like Fran Tarkenton, like Bruce Smith, he would have a bust in Canton and more than 15 years of highlights, but no Super Bowl memory worth preserving in the scrapbook of his mind.	n
Homemade Ice Cream	12	30	Christina	0	9	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342192	Christina's Homemade Ice Cream, 1255 Cambridge St., Cambridge, 617-492-7021.	n
Homemade Ice Cream	12	30	Cambridge St.	37	50	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342192	Christina's Homemade Ice Cream, 1255 Cambridge St., Cambridge, 617-492-7021.	n
Cambridge	52	61	Homemade Ice Cream	12	30	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342192	Christina's Homemade Ice Cream, 1255 Cambridge St., Cambridge, 617-492-7021.	n
Cambridge	52	61	Cambridge St.	37	50	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342192	Christina's Homemade Ice Cream, 1255 Cambridge St., Cambridge, 617-492-7021.	n
Eastern Ave.	20	32	Essex Seafood	0	13	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342193	Essex Seafood, 143R Eastern Ave., Essex, 978-768-7233.	n
Eastern Ave.	19	31	Essex	33	38	NYT__ENG__20080130.0096.LDC2009T13	/people/person/nationality	27342194	J.T. Farnham's, 88 Eastern Ave., Essex, 978-768-6643.	n
Dalton St.	32	42	Alewife Brook Parkway	74	95	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342195	Jasper White's Summer Shack, 50 Dalton St., Boston, 617-867-9955, and 149 Alewife Brook Parkway, Cambridge, 617-520-9500.	n
Boston	44	50	Dalton St.	32	42	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342195	Jasper White's Summer Shack, 50 Dalton St., Boston, 617-867-9955, and 149 Alewife Brook Parkway, Cambridge, 617-520-9500.	n
Alewife Brook Parkway	74	95	Dalton St.	32	42	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342195	Jasper White's Summer Shack, 50 Dalton St., Boston, 617-867-9955, and 149 Alewife Brook Parkway, Cambridge, 617-520-9500.	n
Cambridge	97	106	Alewife Brook Parkway	74	95	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342195	Jasper White's Summer Shack, 50 Dalton St., Boston, 617-867-9955, and 149 Alewife Brook Parkway, Cambridge, 617-520-9500.	n
North St.	42	51	Salem	53	58	NYT__ENG__20080130.0096.LDC2009T13	/people/person/nationality	27342197	King's Famous Roast Beef and Seafood, 145 North St., Salem, 978-745-7779.	n
Boston	30	36	Salem St.	19	28	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342198	Neptune Oyster, 63 Salem St., Boston, 617-742-3474.	n
